loan_id,borrower_id,loan_amount,loan_tenure_months,interest_rate,loan_purpose,application_date,default_probability,is_default,credit_score_traditional
LN00000773,BRW000773,113595,12,21.10745586495696,Home Improvement,2024-12-13 06:03:28.514860,0.23301367434976153,True,529
LN00000774,BRW000774,27731,24,14.289220574506874,Business,2025-01-29 06:03:28.514867,0.02,False,652
LN00000775,BRW000775,31345,36,17.106677434477994,Personal,2024-11-27 06:03:28.514873,0.02,False,650
LN00000776,BRW000776,42209,24,15.012210022210486,Business,2024-08-21 06:03:28.514880,0.3251963621515681,True,590
LN00000777,BRW000777,64759,12,15.026944895484181,Personal,2024-09-12 06:03:28.514886,0.02,False,573
LN00000778,BRW000778,13828,18,18.270107707703964,Education,2024-10-12 06:03:28.514892,0.02,False,705
LN00000779,BRW000779,21113,24,18.954937228421937,Business,2025-06-05 06:03:28.514899,0.06586857007303346,False,695
LN00000780,BRW000780,47040,18,18.042226129014075,Education,2024-10-16 06:03:28.514905,0.11866604633136255,False,837
LN00000781,BRW000781,10369,12,13.350484349374703,Home Improvement,2025-02-03 06:03:28.514912,0.11134697642165256,True,788
LN00000782,BRW000782,10000,12,11.963228601345826,Personal,2025-04-06 06:03:28.514918,0.027932771094287503,False,530
LN00000783,BRW000783,15183,36,23.98094592184998,Home Improvement,2024-08-27 06:03:28.514925,0.1478572725518913,False,630
LN00000784,BRW000784,60181,12,16.920918210123613,Personal,2024-09-07 06:03:28.514931,0.02,False,513
LN00000785,BRW000785,24646,48,13.306411125988273,Business,2025-07-24 06:03:28.514938,0.02,False,466
LN00000786,BRW000786,15168,24,18.826649687568974,Personal,2025-02-21 06:03:28.514944,0.02,False,850
LN00000787,BRW000787,49641,36,13.282317830994222,Personal,2025-06-11 06:03:28.514950,0.02,False,798
LN00000788,BRW000788,34296,12,21.905263116598572,Business,2025-06-06 06:03:28.514956,0.02,False,587
LN00000789,BRW000789,11830,48,14.776847370447987,Personal,2025-01-13 06:03:28.514963,0.04192797196250281,False,774
LN00000790,BRW000790,18923,12,18.57665836635249,Personal,2024-09-04 06:03:28.514969,0.02,False,789
LN00000791,BRW000791,10000,12,15.865331085607641,Personal,2025-02-18 06:03:28.514975,0.35150833662393255,False,457
LN00000792,BRW000792,24703,12,11.42764344845921,Business,2024-09-06 06:03:28.514982,0.02,False,735
LN00000793,BRW000793,36646,12,13.048166433665633,Personal,2025-08-05 06:03:28.514988,0.02,False,600
LN00000794,BRW000794,10000,24,13.697318898809344,Business,2024-12-22 06:03:28.514995,0.02,False,688
LN00000795,BRW000795,10000,36,13.945539431329085,Business,2025-01-25 06:03:28.515001,0.15705875937190855,False,850
LN00000796,BRW000796,84362,18,16.562404964801352,Business,2025-07-21 06:03:28.515035,0.02,False,808
LN00000797,BRW000797,16840,36,8.704562852002384,Personal,2024-12-26 06:03:28.515050,0.02,False,637
LN00000798,BRW000798,83030,36,16.582821864402966,Business,2024-10-03 06:03:28.515057,0.13717408598056133,False,792
LN00000799,BRW000799,10000,48,10.072660828661046,Business,2024-08-27 06:03:28.515064,0.02,False,457
LN00000800,BRW000800,14393,12,17.07380739482223,Business,2025-04-09 06:03:28.515070,0.02,False,700
LN00000801,BRW000801,26215,12,13.598353776282973,Education,2025-05-31 06:03:28.515077,0.02,False,702
LN00000802,BRW000802,17070,12,16.403858114499116,Personal,2025-02-07 06:03:28.515083,0.02,False,720
LN00000803,BRW000803,60618,18,11.998123434516529,Education,2024-11-02 06:03:28.515089,0.02,False,599
LN00000804,BRW000804,20036,24,14.112023071269453,Personal,2025-07-05 06:03:28.515096,0.02,False,688
LN00000805,BRW000805,38935,24,9.860730496487049,Personal,2024-12-07 06:03:28.515102,0.2531615342062464,True,735
LN00000806,BRW000806,10000,18,12.26136749316377,Personal,2025-05-28 06:03:28.515108,0.11287884676855481,False,417
LN00000807,BRW000807,27214,24,20.20429556575351,Medical,2025-03-24 06:03:28.515115,0.02,False,618
LN00000808,BRW000808,17136,18,20.283508998942594,Business,2025-05-07 06:03:28.515121,0.02,False,559
LN00000809,BRW000809,10000,18,12.267442928023677,Home Improvement,2025-03-22 06:03:28.515128,0.34975803201897127,False,716
LN00000810,BRW000810,31992,12,14.984313615220834,Home Improvement,2025-05-24 06:03:28.515134,0.02,False,787
LN00000811,BRW000811,65496,24,17.3749776146812,Home Improvement,2024-11-29 06:03:28.515140,0.025061414556245082,False,588
LN00000812,BRW000812,13681,24,16.241427057749938,Personal,2024-08-23 06:03:28.515146,0.038926164482571676,False,541
LN00000813,BRW000813,30891,36,14.27227876849315,Business,2024-10-12 06:03:28.515153,0.02,False,661
LN00000814,BRW000814,18544,48,11.3287298784982,Business,2025-07-28 06:03:28.515160,0.02,False,534
LN00000815,BRW000815,23998,36,18.631085556107738,Business,2024-08-22 06:03:28.515166,0.09186859514992846,True,627
LN00000816,BRW000816,43126,18,14.476486252090844,Personal,2024-10-20 06:03:28.515172,0.022664306178237337,False,616
LN00000817,BRW000817,69802,18,11.06360093502704,Personal,2024-10-30 06:03:28.515179,0.02,False,708
LN00000818,BRW000818,59486,48,15.864427053902459,Education,2025-07-20 06:03:28.515185,0.11997193348569513,False,681
LN00000819,BRW000819,12092,36,14.969280325821728,Home Improvement,2024-11-20 06:03:28.515192,0.02,False,666
LN00000820,BRW000820,10000,36,14.474089154819389,Business,2025-03-05 06:03:28.515198,0.02,False,813
LN00000821,BRW000821,10000,36,16.37968525253826,Personal,2024-10-25 06:03:28.515205,0.02,False,676
LN00000822,BRW000822,36549,18,15.361447766362195,Home Improvement,2024-10-11 06:03:28.515211,0.12876724499788383,False,608
LN00000823,BRW000823,14457,36,19.36390596744209,Personal,2025-05-08 06:03:28.515218,0.02,False,620
LN00000824,BRW000824,51526,12,13.260301716304932,Home Improvement,2024-11-13 06:03:28.515224,0.11781733203267986,False,573
LN00000825,BRW000825,10000,18,13.687560353619187,Medical,2024-10-28 06:03:28.515231,0.036328027069766455,False,548
LN00000826,BRW000826,31475,18,18.314695147505464,Business,2024-11-04 06:03:28.515237,0.02,False,511
LN00000827,BRW000827,10000,24,23.485992622451196,Education,2024-08-27 06:03:28.515244,0.299753384992854,False,763
LN00000828,BRW000828,32981,24,23.016579605985783,Education,2024-10-23 06:03:28.515250,0.02,False,578
LN00000829,BRW000829,30122,24,18.19569120253237,Business,2025-07-06 06:03:28.515257,0.02,False,681
LN00000830,BRW000830,10000,24,14.94833714496254,Personal,2025-03-02 06:03:28.515263,0.02,False,620
LN00000831,BRW000831,25688,24,14.397880081553604,Education,2024-10-15 06:03:28.515270,0.02,False,647
LN00000832,BRW000832,115321,18,14.83875086073574,Personal,2025-03-29 06:03:28.515276,0.02,False,765
LN00000833,BRW000833,38193,24,10.776327203915287,Education,2024-12-14 06:03:28.515283,0.02,False,667
LN00000834,BRW000834,234246,36,18.0488310568488,Business,2025-02-18 06:03:28.515289,0.02,False,557
LN00000835,BRW000835,24898,24,19.964055467991614,Personal,2024-10-24 06:03:28.515296,0.02,False,593
LN00000836,BRW000836,34979,24,15.594871027953866,Medical,2025-04-16 06:03:28.515302,0.02,False,735
LN00000837,BRW000837,15048,24,22.278712463497612,Business,2024-09-08 06:03:28.515309,0.08250355463624406,False,698
LN00000838,BRW000838,26823,12,24.178233660477495,Business,2024-08-18 06:03:28.515315,0.02,False,742
LN00000839,BRW000839,10087,24,18.655258808327158,Personal,2024-11-28 06:03:28.515322,0.02,False,626
LN00000840,BRW000840,45453,12,13.98889840377689,Business,2025-01-06 06:03:28.515328,0.07490927450224863,False,510
LN00000841,BRW000841,11562,24,13.425396616717862,Personal,2025-01-21 06:03:28.515335,0.02,False,700
LN00000842,BRW000842,83531,24,18.322208280347382,Personal,2025-03-22 06:03:28.515341,0.23822662004107065,False,675
LN00000843,BRW000843,10000,12,19.15982902458038,Personal,2024-11-30 06:03:28.515348,0.027982653625895693,True,677
LN00000844,BRW000844,17259,24,14.029454652326567,Personal,2025-05-08 06:03:28.515354,0.02,False,511
LN00000845,BRW000845,18049,36,12.521371918254559,Business,2025-01-17 06:03:28.515361,0.02,False,585
LN00000846,BRW000846,10000,18,10.867846549065181,Business,2024-08-29 06:03:28.515367,0.02,False,556
LN00000847,BRW000847,26574,48,12.869072646046096,Business,2025-05-17 06:03:28.515374,0.02,False,689
LN00000848,BRW000848,14375,48,14.745401487863322,Business,2025-04-03 06:03:28.515380,0.2986663742397893,False,693
LN00000849,BRW000849,67738,36,19.271419503934993,Medical,2025-04-19 06:03:28.515391,0.02,False,645
LN00000850,BRW000850,11501,36,14.281830565996952,Personal,2024-10-28 06:03:28.515399,0.02,False,746
LN00000851,BRW000851,30847,24,8.0,Business,2024-11-30 06:03:28.515405,0.02,False,799
LN00000852,BRW000852,20562,24,14.03432450043083,Medical,2025-03-17 06:03:28.515412,0.02,False,685
LN00000853,BRW000853,18570,48,15.000553008880624,Personal,2025-06-17 06:03:28.515423,0.02,False,717
LN00000854,BRW000854,23698,18,14.93478084895183,Business,2024-09-12 06:03:28.515430,0.02,False,595
LN00000855,BRW000855,38816,12,8.249620832491676,Business,2025-05-05 06:03:28.515436,0.02,False,577
LN00000856,BRW000856,10000,12,14.976554367578442,Personal,2024-08-17 06:03:28.515443,0.02,False,750
LN00000857,BRW000857,22881,36,19.960105172615158,Personal,2024-10-18 06:03:28.515449,0.02,False,562
LN00000858,BRW000858,11377,18,14.601522832928337,Education,2024-09-17 06:03:28.515456,0.02,False,719
LN00000859,BRW000859,12090,12,13.975600349585001,Business,2025-06-13 06:03:28.515462,0.02,False,821
LN00000860,BRW000860,26765,36,13.68353020486899,Personal,2025-02-09 06:03:28.515469,0.02,False,715
LN00000861,BRW000861,53104,24,16.459663341704832,Education,2025-02-18 06:03:28.515475,0.02,False,641
LN00000862,BRW000862,76183,24,11.430042358994768,Education,2025-03-13 06:03:28.515482,0.02,False,515
LN00000863,BRW000863,13829,12,12.599519537394887,Personal,2024-10-19 06:03:28.515488,0.02,False,666
LN00000864,BRW000864,10000,12,19.366282392402315,Business,2025-08-08 06:03:28.515495,0.12156837291217353,False,750
LN00000865,BRW000865,23298,12,18.013195227679727,Education,2025-05-28 06:03:28.515501,0.02,False,632
LN00000866,BRW000866,10000,24,14.3727293805255,Personal,2025-08-11 06:03:28.515508,0.02,False,752
LN00000867,BRW000867,31352,36,17.458981856226938,Business,2024-11-15 06:03:28.515514,0.02,False,686
LN00000868,BRW000868,10728,36,13.241003950907135,Personal,2024-08-24 06:03:28.515520,0.02,False,679
LN00000869,BRW000869,28965,18,13.203658456635859,Personal,2025-03-01 06:03:28.515527,0.02,False,618
LN00000870,BRW000870,11129,36,13.142712285185297,Personal,2024-10-18 06:03:28.515533,0.02,False,504
LN00000871,BRW000871,10000,12,11.290664701562143,Home Improvement,2025-06-25 06:03:28.515540,0.10292814326594987,False,607
LN00000872,BRW000872,10000,12,15.71584347431612,Medical,2025-07-25 06:03:28.515546,0.02,False,606
LN00000873,BRW000873,30260,36,21.970494172649698,Business,2025-05-15 06:03:28.515553,0.02,False,707
LN00000874,BRW000874,10000,18,10.007254076749113,Business,2024-09-14 06:03:28.515559,0.02,False,648
LN00000875,BRW000875,34089,36,21.058018056789408,Personal,2024-09-30 06:03:28.515565,0.02,False,758
LN00000876,BRW000876,91289,12,8.0,Business,2025-03-09 06:03:28.515572,0.02,False,678
LN00000877,BRW000877,83854,12,17.497253539274784,Personal,2025-02-12 06:03:28.515578,0.28394510520467003,False,599
LN00000878,BRW000878,10000,24,10.428422303666796,Business,2025-08-03 06:03:28.515585,0.07085749428610938,False,568
LN00000879,BRW000879,10000,12,17.533509022620176,Medical,2025-03-13 06:03:28.515591,0.14830103171081682,False,589
LN00000880,BRW000880,32369,12,13.561267641783346,Personal,2025-03-17 06:03:28.515598,0.3605651579571523,False,666
LN00000881,BRW000881,10000,24,18.15443792081583,Business,2025-07-16 06:03:28.515604,0.02,False,612
LN00000882,BRW000882,36135,18,13.58575450678633,Business,2025-05-03 06:03:28.515610,0.02,False,542
LN00000883,BRW000883,10000,36,17.479792269496002,Personal,2025-01-25 06:03:28.515617,0.3354411741840637,True,750
LN00000884,BRW000884,20801,36,15.350713833052886,Business,2025-05-21 06:03:28.515623,0.02,False,665
LN00000885,BRW000885,46877,24,19.624377434976658,Business,2025-06-19 06:03:28.515629,0.02,False,677
LN00000886,BRW000886,10000,18,15.417318078985609,Education,2024-09-04 06:03:28.515636,0.06774060440453927,False,567
LN00000887,BRW000887,20059,24,16.62031885276516,Personal,2025-05-22 06:03:28.515642,0.1786055270869504,False,545
LN00000888,BRW000888,19845,36,16.166535578656767,Business,2025-03-22 06:03:28.515649,0.02,False,633
LN00000889,BRW000889,35779,12,18.619015357942278,Home Improvement,2024-12-02 06:03:28.515655,0.02,False,447
LN00000890,BRW000890,12899,18,18.79176695967408,Education,2025-05-07 06:03:28.515662,0.15948227413428695,True,727
LN00000891,BRW000891,10000,36,16.107674170110382,Education,2024-08-18 06:03:28.515668,0.02,False,579
LN00000892,BRW000892,10000,24,10.790296797604213,Personal,2025-07-03 06:03:28.515674,0.02,False,623
LN00000893,BRW000893,63587,24,13.062299485973021,Personal,2024-12-26 06:03:28.515681,0.02,False,692
LN00000894,BRW000894,42954,12,18.3418702405272,Home Improvement,2025-01-27 06:03:28.515687,0.36870455258695123,True,627
LN00000895,BRW000895,21600,36,11.341383728474085,Personal,2025-02-22 06:03:28.515694,0.02,False,533
LN00000896,BRW000896,21143,12,13.778950365932621,Home Improvement,2024-09-26 06:03:28.515700,0.02,False,800
LN00000897,BRW000897,30951,36,14.156886455693941,Personal,2025-08-10 06:03:28.515707,0.02,False,496
LN00000898,BRW000898,47700,12,15.2856337636646,Personal,2024-10-30 06:03:28.515713,0.02,False,426
LN00000899,BRW000899,10000,36,14.857261189276633,Personal,2025-06-21 06:03:28.515720,0.02,False,737
LN00000900,BRW000900,10000,18,16.095912902613435,Business,2024-08-20 06:03:28.515726,0.02,False,504
LN00000901,BRW000901,10000,24,12.776083532829928,Education,2025-05-01 06:03:28.515733,0.02,False,775
LN00000902,BRW000902,16701,36,13.373788153052125,Home Improvement,2025-07-10 06:03:28.515739,0.02,False,687
LN00000903,BRW000903,25477,12,21.311229484131204,Personal,2024-11-20 06:03:28.515745,0.02,False,678
LN00000904,BRW000904,49514,18,20.189371748011613,Personal,2025-08-01 06:03:28.515752,0.08803161031453328,False,593
LN00000905,BRW000905,10000,48,17.522069979051736,Business,2025-05-28 06:03:28.515758,0.02,False,567
LN00000906,BRW000906,10000,18,17.827662906576016,Education,2025-06-19 06:03:28.515765,0.02,False,612
LN00000907,BRW000907,24453,36,16.766994595736644,Personal,2024-09-15 06:03:28.515771,0.037758301231734015,False,562
LN00000908,BRW000908,27002,12,15.787176692110732,Personal,2025-05-07 06:03:28.515778,0.33295300874919254,True,770
LN00000909,BRW000909,18774,24,13.336429299392647,Personal,2025-03-17 06:03:28.515784,0.02,False,575
LN00000910,BRW000910,10000,12,20.291825305558245,Education,2025-08-07 06:03:28.515790,0.13251282954793825,False,700
LN00000911,BRW000911,12585,36,21.54801795683687,Business,2024-11-05 06:03:28.515797,0.02,False,750
LN00000912,BRW000912,19740,18,14.281897608470503,Education,2024-10-29 06:03:28.515803,0.02,False,561
LN00000913,BRW000913,10000,24,19.232920548808856,Personal,2025-04-28 06:03:28.515823,0.02,False,687
LN00000914,BRW000914,11130,12,14.624879545743276,Medical,2025-06-29 06:03:28.515830,0.02,False,560
LN00000915,BRW000915,10000,24,13.542482379162138,Personal,2025-01-18 06:03:28.515836,0.1143527021776756,False,632
LN00000916,BRW000916,32912,18,14.593208741615618,Personal,2024-11-05 06:03:28.515842,0.02,False,604
LN00000917,BRW000917,10598,18,14.769319469526131,Business,2025-04-16 06:03:28.515848,0.03344660551845233,False,580
LN00000918,BRW000918,10000,24,17.691175981511197,Education,2024-11-17 06:03:28.515855,0.17718539508158931,False,665
LN00000919,BRW000919,14559,12,14.548021992425749,Personal,2025-02-15 06:03:28.515861,0.04525186047160176,False,528
LN00000920,BRW000920,40222,36,18.447304584877216,Home Improvement,2024-09-05 06:03:28.515867,0.02,False,742
LN00000921,BRW000921,21625,36,13.690910365910396,Education,2024-12-27 06:03:28.515873,0.14671983627193363,False,541
LN00000922,BRW000922,53195,24,15.703029437708746,Personal,2024-11-04 06:03:28.515879,0.02,False,523
LN00000923,BRW000923,47055,12,12.483980513749117,Education,2025-04-17 06:03:28.515886,0.02,False,624
LN00000924,BRW000924,12089,24,11.969790157577988,Education,2025-03-23 06:03:28.515892,0.02,False,612
LN00000925,BRW000925,24531,12,16.98199579375442,Education,2025-06-01 06:03:28.515898,0.19120526278837707,False,685
LN00000926,BRW000926,53007,36,16.205590297347918,Home Improvement,2025-07-14 06:03:28.515904,0.3133017195249989,True,658
LN00000927,BRW000927,14969,18,14.499481310996792,Education,2025-07-18 06:03:28.515910,0.02,False,487
LN00000928,BRW000928,26692,12,13.099625823568765,Personal,2025-05-17 06:03:28.515916,0.02,False,748
LN00000929,BRW000929,10705,12,12.397309254051073,Education,2025-02-06 06:03:28.515922,0.02,False,622
LN00000930,BRW000930,18390,48,16.955031245701807,Education,2025-05-04 06:03:28.515929,0.02,False,674
LN00000931,BRW000931,17917,36,13.81185871903757,Business,2024-11-30 06:03:28.515935,0.11906552379426882,False,850
LN00000932,BRW000932,36379,18,20.78577071396375,Personal,2025-02-15 06:03:28.515941,0.02,False,778
LN00000933,BRW000933,16207,48,16.428555947753143,Home Improvement,2025-03-25 06:03:28.515947,0.02647807995829707,False,671
LN00000934,BRW000934,26170,12,17.483525671731385,Business,2025-05-22 06:03:28.515953,0.026432408629274484,False,512
LN00000935,BRW000935,29879,36,20.132547199973764,Business,2024-08-21 06:03:28.515959,0.02,False,514
LN00000936,BRW000936,11716,24,13.42189193484943,Business,2025-07-24 06:03:28.515966,0.04856709124743179,False,766
LN00000937,BRW000937,15962,36,17.253509285541778,Education,2024-11-30 06:03:28.515972,0.25335969645945966,False,609
LN00000938,BRW000938,31902,18,17.413180053577584,Personal,2025-06-20 06:03:28.515982,0.02,False,633
LN00000939,BRW000939,95873,24,14.35645261667902,Medical,2025-07-08 06:03:28.515988,0.02,False,535
LN00000940,BRW000940,10000,24,11.303255800456771,Personal,2025-03-10 06:03:28.515994,0.02,False,694
LN00000941,BRW000941,33532,18,9.438943482723353,Education,2025-06-06 06:03:28.516000,0.02,False,764
LN00000942,BRW000942,58179,12,13.188903382086448,Business,2024-12-25 06:03:28.516007,0.1225894218569705,False,802
LN00000943,BRW000943,23776,36,19.257711335253333,Education,2025-06-22 06:03:28.516013,0.02,False,605
LN00000944,BRW000944,10694,24,13.56218708217541,Business,2024-08-16 06:03:28.516019,0.02,False,714
LN00000945,BRW000945,21121,24,18.792430231427648,Personal,2025-06-30 06:03:28.516056,0.02,False,640
LN00000946,BRW000946,10160,18,13.624184560387004,Business,2025-07-08 06:03:28.516067,0.02,False,738
LN00000947,BRW000947,14731,18,16.046734890791214,Home Improvement,2025-07-28 06:03:28.516073,0.27354456937603083,True,649
LN00000948,BRW000948,29980,36,17.50073058105723,Education,2025-03-21 06:03:28.516079,0.02,False,567
LN00000949,BRW000949,20985,36,19.004484747772082,Personal,2024-08-22 06:03:28.516086,0.02,False,782
LN00000950,BRW000950,25765,36,14.53022440477882,Home Improvement,2025-06-04 06:03:28.516093,0.02,False,659
LN00000951,BRW000951,10000,36,13.989672820539715,Education,2025-01-25 06:03:28.516099,0.02,False,614
LN00000952,BRW000952,13510,36,9.974505545791763,Personal,2025-05-19 06:03:28.516105,0.02,False,667
LN00000953,BRW000953,35969,18,14.624673203832648,Business,2025-02-24 06:03:28.516111,0.19887787105066437,False,576
LN00000954,BRW000954,10000,12,25.0,Business,2025-01-31 06:03:28.516117,0.3471995882721528,False,691
LN00000955,BRW000955,10000,36,15.259994300036253,Personal,2025-07-13 06:03:28.516123,0.02,False,630
LN00000956,BRW000956,17249,12,11.64972967594165,Medical,2025-03-18 06:03:28.516129,0.02,False,570
LN00000957,BRW000957,14560,48,15.460199362579017,Personal,2025-05-16 06:03:28.516135,0.02,False,850
LN00000958,BRW000958,40763,36,18.13522349133017,Business,2024-10-14 06:03:28.516141,0.02,False,549
LN00000959,BRW000959,10000,24,14.117521431096302,Education,2024-09-30 06:03:28.516147,0.02,False,685
LN00000960,BRW000960,20619,18,12.652628289949957,Home Improvement,2025-05-25 06:03:28.516154,0.07197953717988145,False,655
LN00000961,BRW000961,65957,24,23.537728341241856,Personal,2024-12-28 06:03:28.516160,0.02,False,547
LN00000962,BRW000962,28612,36,17.11589178012663,Personal,2025-07-19 06:03:28.516166,0.09746043020457026,True,616
LN00000963,BRW000963,10000,36,20.594896700964803,Business,2025-02-16 06:03:28.516172,0.02,False,515
LN00000964,BRW000964,153592,12,14.799093714167066,Education,2025-02-06 06:03:28.516178,0.02,False,850
LN00000965,BRW000965,14221,36,21.320191410121442,Home Improvement,2024-11-15 06:03:28.516184,0.02,False,623
LN00000966,BRW000966,10000,24,18.722285597048852,Personal,2025-01-10 06:03:28.516190,0.02,False,631
LN00000967,BRW000967,42177,12,17.533524468131404,Business,2024-10-21 06:03:28.516196,0.05288850324340111,False,844
LN00000968,BRW000968,11538,18,12.313768711433967,Personal,2024-11-21 06:03:28.516202,0.11159410042815379,False,567
LN00000969,BRW000969,98409,24,13.792853380698446,Education,2025-02-17 06:03:28.516209,0.02,False,779
LN00000970,BRW000970,39234,12,17.350168379076926,Personal,2025-05-24 06:03:28.516215,0.02,False,709
LN00000971,BRW000971,121160,12,14.958153069968326,Medical,2024-12-17 06:03:28.516221,0.02,False,452
LN00000972,BRW000972,10000,12,17.117621344562984,Personal,2025-05-23 06:03:28.516227,0.02,False,612
LN00000973,BRW000973,61229,48,14.569653896993625,Education,2025-01-27 06:03:28.516233,0.02,False,693
LN00000974,BRW000974,11492,12,17.264489974549022,Personal,2024-10-19 06:03:28.516242,0.04779195245316706,False,653
LN00000975,BRW000975,28994,18,14.034247495488575,Business,2024-10-25 06:03:28.516248,0.02,False,653
LN00000976,BRW000976,25283,18,17.350785943390218,Business,2025-02-12 06:03:28.516255,0.02,False,589
LN00000977,BRW000977,66822,36,12.974463761492386,Personal,2025-06-19 06:03:28.516261,0.02,False,578
LN00000978,BRW000978,42104,36,14.971604761210356,Personal,2025-02-28 06:03:28.516267,0.02,False,619
LN00000979,BRW000979,15185,36,15.354982712918915,Personal,2025-07-25 06:03:28.516273,0.03173856714441964,False,846
LN00000980,BRW000980,52623,24,13.294536650901252,Personal,2024-11-08 06:03:28.516279,0.02,False,559
LN00000981,BRW000981,20463,24,14.074787633225085,Personal,2024-11-29 06:03:28.516285,0.07542959183594104,False,601
LN00000982,BRW000982,38362,24,16.840172920278707,Business,2024-10-18 06:03:28.516291,0.08828812378298989,False,652
LN00000983,BRW000983,27904,24,18.123529682833166,Education,2024-09-25 06:03:28.516298,0.2042148245867983,False,503
LN00000984,BRW000984,18573,12,16.75215027972443,Education,2025-03-29 06:03:28.516304,0.02,False,693
LN00000985,BRW000985,10000,24,17.520279722241472,Personal,2025-01-12 06:03:28.516310,0.02,False,521
LN00000986,BRW000986,25917,12,16.257415565850174,Personal,2024-12-14 06:03:28.516316,0.02,False,541
LN00000987,BRW000987,12835,36,13.915312367404837,Education,2025-04-20 06:03:28.516322,0.02,False,536
LN00000988,BRW000988,10000,24,10.819425069032313,Business,2024-08-20 06:03:28.516328,0.02,False,485
LN00000989,BRW000989,42803,24,14.411355961753594,Personal,2024-09-29 06:03:28.516335,0.05821181673438118,False,776
LN00000990,BRW000990,13297,24,15.635135335702394,Personal,2025-01-27 06:03:28.516341,0.02,False,702
LN00000991,BRW000991,10000,36,14.116613942921402,Personal,2025-02-06 06:03:28.516347,0.02,False,742
LN00000992,BRW000992,22065,24,20.658575495025005,Personal,2024-11-19 06:03:28.516353,0.02,False,733
LN00000993,BRW000993,19504,24,16.829188592297314,Education,2025-02-02 06:03:28.516360,0.02,False,633
LN00000994,BRW000994,20964,18,15.72543903430603,Personal,2024-11-22 06:03:28.516366,0.02,False,647
LN00000995,BRW000995,20945,12,17.641212231556455,Home Improvement,2025-07-08 06:03:28.516372,0.02,False,751
LN00000996,BRW000996,10000,12,22.067370415059948,Medical,2024-08-30 06:03:28.516378,0.02,False,813
LN00000997,BRW000997,16003,12,15.15536694149959,Education,2025-07-01 06:03:28.516384,0.02,False,524
LN00000998,BRW000998,50584,36,13.107272950875881,Personal,2025-01-11 06:03:28.516396,0.02,False,850
LN00000999,BRW000999,43650,36,16.965538737671128,Personal,2025-05-16 06:03:28.516402,0.1395381078622194,False,518
LN00001000,BRW001000,16600,18,12.552128548694252,Business,2024-10-31 06:03:28.516409,0.37301401808194645,False,603
